"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"3502","3846","Pituitary tumor__enh_1681","train","Pituitary tumor","","Pituitary tumor/enh_1681.png","Pituitary tumor__enh_2025","val","Pituitary tumor","","Pituitary tumor/enh_2025.png","6","0.999922","0.702703","flip_h","True","0.999691903","0.877979","1.215332","46.436905","169295","0.715999143","1326","False"
"3504","3848","Pituitary tumor__enh_1683","train","Pituitary tumor","","Pituitary tumor/enh_1683.png","Pituitary tumor__enh_2027","val","Pituitary tumor","","Pituitary tumor/enh_2027.png","10","0.999912","0.83871","flip_h","False","0.999621103","0.867947","1.255981","46.151143","159336","0.909090909","176","True"
"3505","3849","Pituitary tumor__enh_1684","val","Pituitary tumor","","Pituitary tumor/enh_1684.png","Pituitary tumor__enh_2028","train","Pituitary tumor","","Pituitary tumor/enh_2028.png","7","0.999904","0.848485","flip_h","True","0.999598784","0.855324","1.248106","46.205771","157779","0.891347099","221","False"
"3507","3851","Pituitary tumor__enh_1686","val","Pituitary tumor","","Pituitary tumor/enh_1686.png","Pituitary tumor__enh_2030","train","Pituitary tumor","","Pituitary tumor/enh_2030.png","8","0.999935","0.755725","flip_h","True","0.999747011","0.792736","1.169602","46.770039","151712","0.785485212","1806","False"
"3516","3861","Pituitary tumor__enh_1695","val","Pituitary tumor","","Pituitary tumor/enh_1695.png","Pituitary tumor__enh_2040","train","Pituitary tumor","","Pituitary tumor/enh_2040.png","7","0.999899","0.855556","flip_h","True","0.999608241","0.892944","1.239177","46.268134","169534","0.889474609","629","False"
"3529","3871","Pituitary tumor__enh_1708","train","Pituitary tumor","","Pituitary tumor/enh_1708.png","Pituitary tumor__enh_2050","val","Pituitary tumor","","Pituitary tumor/enh_2050.png","3","0.999885","0.4","flip_h","True","0.999552112","0.861614","1.247787","46.207994","158778","0.441554559","1868","False"
"3531","3877","Pituitary tumor__enh_1710","train","Pituitary tumor","","Pituitary tumor/enh_1710.png","Pituitary tumor__enh_2056","val","Pituitary tumor","","Pituitary tumor/enh_2056.png","5","0.999872","0.923077","flip_h","True","0.999501459","0.883305","1.23007","46.332205","168575","0.831155779","168","False"
"3533","3878","Pituitary tumor__enh_1712","train","Pituitary tumor","","Pituitary tumor/enh_1712.png","Pituitary tumor__enh_2057","val","Pituitary tumor","","Pituitary tumor/enh_2057.png","9","0.999877","0.625","flip_h","False","0.999503793","0.883564","1.235313","46.295266","167436","0.721380031","533","False"
"3540","3885","Pituitary tumor__enh_1719","train","Pituitary tumor","","Pituitary tumor/enh_1719.png","Pituitary tumor__enh_2064","val","Pituitary tumor","","Pituitary tumor/enh_2064.png","3","0.999923","0.983333","flip_h","True","0.999675968","0.84811","1.232388","46.315856","157483","0.933922997","254","True"
"3542","3889","Pituitary tumor__enh_1721","train","Pituitary tumor","","Pituitary tumor/enh_1721.png","Pituitary tumor__enh_2068","val","Pituitary tumor","","Pituitary tumor/enh_2068.png","6","0.999902","0.926829","flip_h","True","0.999632327","0.800018","1.164711","46.806439","153994","0.926391036","381","True"
"3543","3891","Pituitary tumor__enh_1722","val","Pituitary tumor","","Pituitary tumor/enh_1722.png","Pituitary tumor__enh_2070","train","Pituitary tumor","","Pituitary tumor/enh_2070.png","7","0.999932","0.887755","flip_h","True","0.999720289","0.84399","1.219255","46.408910","158269","0.895419603","653","False"
"3548","3894","Pituitary tumor__enh_1727","val","Pituitary tumor","","Pituitary tumor/enh_1727.png","Pituitary tumor__enh_2073","train","Pituitary tumor","","Pituitary tumor/enh_2073.png","6","0.999907","0.631206","flip_h","True","0.999626247","0.837509","1.209623","46.477802","157902","0.639640677","3129","False"
"3562","3907","Pituitary tumor__enh_1741","train","Pituitary tumor","","Pituitary tumor/enh_1741.png","Pituitary tumor__enh_2086","val","Pituitary tumor","","Pituitary tumor/enh_2086.png","9","0.999875","0.8","flip_h","False","0.999532287","0.866268","1.21104","46.467635","166455","0.898379971","69","False"
"3569","3812","Pituitary tumor__enh_1748","val","Pituitary tumor","","Pituitary tumor/enh_1748.png","Pituitary tumor__enh_1991","train","Pituitary tumor","","Pituitary tumor/enh_1991.png","7","0.999896","0.933333","flip_h","True","0.999590329","0.880043","1.227657","46.349264","167679","0.861755802","274","False"
"3578","3808","Pituitary tumor__enh_1757","val","Pituitary tumor","","Pituitary tumor/enh_1757.png","Pituitary tumor__enh_1987","train","Pituitary tumor","","Pituitary tumor/enh_1987.png","11","0.999913","0.39","flip_h","False","0.999649451","0.874992","1.225128","46.367175","166618","0.406603774","3774","False"
"3581","3844","Pituitary tumor__enh_1760","train","Pituitary tumor","","Pituitary tumor/enh_1760.png","Pituitary tumor__enh_2023","val","Pituitary tumor","","Pituitary tumor/enh_2023.png","5","0.99991","0.889831","flip_h","True","0.999664484","0.809898","1.177726","46.709916","155461","0.903444607","726","True"
"3582","3852","Pituitary tumor__enh_1761","val","Pituitary tumor","","Pituitary tumor/enh_1761.png","Pituitary tumor__enh_2031","train","Pituitary tumor","","Pituitary tumor/enh_2031.png","4","0.999912","0.969388","flip_h","True","0.999670078","0.807655","1.17851","46.704139","154068","0.956507937","274","True"
"3588","3757","Pituitary tumor__enh_1767","val","Pituitary tumor","","Pituitary tumor/enh_1767.png","Pituitary tumor__enh_1936","train","Pituitary tumor","","Pituitary tumor/enh_1936.png","6","0.999911","0.819672","flip_h","True","0.99963529","0.840912","1.224306","46.373007","157106","0.811818412","742","False"
"3597","3942","Pituitary tumor__enh_1776","train","Pituitary tumor","","Pituitary tumor/enh_1776.png","Pituitary tumor__enh_2121","val","Pituitary tumor","","Pituitary tumor/enh_2121.png","11","0.999837","0.894737","flip_h","False","0.999460442","0.930141","1.28179","45.974464","173064","0.852201258","188","False"
"3600","3944","Pituitary tumor__enh_1779","train","Pituitary tumor","","Pituitary tumor/enh_1779.png","Pituitary tumor__enh_2123","val","Pituitary tumor","","Pituitary tumor/enh_2123.png","7","0.999852","0.75","flip_h","True","0.999478696","1.015945","1.352398","45.508715","187016","0.827777778","248","False"
"3604","3949","Pituitary tumor__enh_1783","train","Pituitary tumor","","Pituitary tumor/enh_1783.png","Pituitary tumor__enh_2128","val","Pituitary tumor","","Pituitary tumor/enh_2128.png","11","0.999927","0.884615","flip_h","False","0.999697486","0.835274","1.226018","46.360866","155425","0.881941821","625","False"
"3607","3951","Pituitary tumor__enh_1786","val","Pituitary tumor","","Pituitary tumor/enh_1786.png","Pituitary tumor__enh_2130","train","Pituitary tumor","","Pituitary tumor/enh_2130.png","6","0.999926","0.875","flip_h","True","0.999687257","0.843605","1.228495","46.343333","157118","0.864833575","467","False"
"3611","3955","Pituitary tumor__enh_1790","val","Pituitary tumor","","Pituitary tumor/enh_1790.png","Pituitary tumor__enh_2134","train","Pituitary tumor","","Pituitary tumor/enh_2134.png","9","0.999852","0.553846","flip_h","False","0.999453512","0.839825","1.190152","46.618754","161744","0.594997705","1765","False"
"3615","3721","Pituitary tumor__enh_1794","train","Pituitary tumor","","Pituitary tumor/enh_1794.png","Pituitary tumor__enh_1900","val","Pituitary tumor","","Pituitary tumor/enh_1900.png","2","0.999916","0.697674","flip_h","True","0.999652922","0.832153","1.210414","46.472122","156294","0.656599553","921","False"
"3616","3722","Pituitary tumor__enh_1795","val","Pituitary tumor","","Pituitary tumor/enh_1795.png","Pituitary tumor__enh_1901","train","Pituitary tumor","","Pituitary tumor/enh_1901.png","4","0.99992","0.529412","flip_h","True","0.999658081","0.861492","1.241046","46.255045","160267","0.536363636","1530","False"
"3618","3723","Pituitary tumor__enh_1797","val","Pituitary tumor","","Pituitary tumor/enh_1797.png","Pituitary tumor__enh_1902","train","Pituitary tumor","","Pituitary tumor/enh_1902.png","3","0.999923","0.545455","flip_h","True","0.99966299","0.864956","1.247894","46.207249","159691","0.522633745","1740","False"
"3621","3726","Pituitary tumor__enh_1800","val","Pituitary tumor","","Pituitary tumor/enh_1800.png","Pituitary tumor__enh_1905","train","Pituitary tumor","","Pituitary tumor/enh_1905.png","7","0.999929","0.785714","flip_h","True","0.999692346","0.867523","1.255429","46.154957","159774","0.842105263","156","False"
"3622","3727","Pituitary tumor__enh_1801","val","Pituitary tumor","","Pituitary tumor/enh_1801.png","Pituitary tumor__enh_1906","train","Pituitary tumor","","Pituitary tumor/enh_1906.png","5","0.999925","0.529412","flip_h","True","0.999680084","0.856667","1.246262","46.218616","158037","0.504424779","2184","False"
"3623","3728","Pituitary tumor__enh_1802","train","Pituitary tumor","","Pituitary tumor/enh_1802.png","Pituitary tumor__enh_1907","val","Pituitary tumor","","Pituitary tumor/enh_1907.png","6","0.999922","0.358779","flip_h","True","0.999685508","0.850315","1.230325","46.330410","158647","0.351805206","5404","False"
"3630","3733","Pituitary tumor__enh_1809","val","Pituitary tumor","","Pituitary tumor/enh_1809.png","Pituitary tumor__enh_1912","train","Pituitary tumor","","Pituitary tumor/enh_1912.png","8","0.999875","0.675676","flip_h","True","0.999474297","0.860386","1.241025","46.255196","159430","0.748862602","552","False"
"3631","3760","Pituitary tumor__enh_1810","train","Pituitary tumor","","Pituitary tumor/enh_1810.png","Pituitary tumor__enh_1939","val","Pituitary tumor","","Pituitary tumor/enh_1939.png","7","0.999925","0.618182","flip_h","True","0.999698611","0.840889","1.220108","46.402840","157678","0.602786466","1397","False"
"3658","3763","Pituitary tumor__enh_1837","train","Pituitary tumor","","Pituitary tumor/enh_1837.png","Pituitary tumor__enh_1942","val","Pituitary tumor","","Pituitary tumor/enh_1942.png","6","0.999915","0.567901","flip_h","True","0.999671025","0.889408","1.235242","46.295766","169485","0.608548708","1969","False"
"3659","3764","Pituitary tumor__enh_1838","train","Pituitary tumor","","Pituitary tumor/enh_1838.png","Pituitary tumor__enh_1943","val","Pituitary tumor","","Pituitary tumor/enh_1943.png","11","0.999903","0.813559","flip_h","False","0.999622977","0.860924","1.207622","46.492183","165366","0.838085273","619","False"
"3664","3767","Pituitary tumor__enh_1843","train","Pituitary tumor","","Pituitary tumor/enh_1843.png","Pituitary tumor__enh_1946","val","Pituitary tumor","","Pituitary tumor/enh_1946.png","12","0.999895","0.775281","flip_h","False","0.999619244","0.858883","1.195336","46.581000","167148","0.791911511","1204","False"
"3667","3769","Pituitary tumor__enh_1846","train","Pituitary tumor","","Pituitary tumor/enh_1846.png","Pituitary tumor__enh_1948","val","Pituitary tumor","","Pituitary tumor/enh_1948.png","7","0.999921","0.794521","flip_h","True","0.999703813","0.79752","1.168333","46.779472","153984","0.825115887","830","False"
"3670","3771","Pituitary tumor__enh_1849","val","Pituitary tumor","","Pituitary tumor/enh_1849.png","Pituitary tumor__enh_1950","train","Pituitary tumor","","Pituitary tumor/enh_1950.png","9","0.999929","0.848101","flip_h","False","0.999697709","0.834549","1.221742","46.391215","156125","0.846612779","797","False"
"3671","3772","Pituitary tumor__enh_1850","train","Pituitary tumor","","Pituitary tumor/enh_1850.png","Pituitary tumor__enh_1951","val","Pituitary tumor","","Pituitary tumor/enh_1951.png","8","0.99992","0.917808","flip_h","True","0.999678239","0.838673","1.215096","46.438588","157869","0.901618399","462","True"
"3678","3790","Pituitary tumor__enh_1857","val","Pituitary tumor","","Pituitary tumor/enh_1857.png","Pituitary tumor__enh_1969","train","Pituitary tumor","","Pituitary tumor/enh_1969.png","2","0.999911","0.90411","flip_h","True","0.999571504","0.903496","1.301077","45.844741","162154","0.879783784","556","False"
"3682","3799","Pituitary tumor__enh_1861","val","Pituitary tumor","","Pituitary tumor/enh_1861.png","Pituitary tumor__enh_1978","train","Pituitary tumor","","Pituitary tumor/enh_1978.png","11","0.999902","0.508772","flip_h","False","0.999608055","0.911289","1.25558","46.153917","172142","0.501907837","1697","False"
"3688","3805","Pituitary tumor__enh_1867","train","Pituitary tumor","","Pituitary tumor/enh_1867.png","Pituitary tumor__enh_1984","val","Pituitary tumor","","Pituitary tumor/enh_1984.png","8","0.999904","0.923077","flip_h","True","0.999646649","0.866127","1.201494","46.536370","168413","0.852414542","272","False"
"3689","3806","Pituitary tumor__enh_1868","val","Pituitary tumor","","Pituitary tumor/enh_1868.png","Pituitary tumor__enh_1985","train","Pituitary tumor","","Pituitary tumor/enh_1985.png","3","0.999876","0.673913","flip_h","True","0.999536016","0.80785","1.184668","46.658870","153726","0.6922802","861","False"
"3694","3775","Pituitary tumor__enh_1873","train","Pituitary tumor","","Pituitary tumor/enh_1873.png","Pituitary tumor__enh_1954","val","Pituitary tumor","","Pituitary tumor/enh_1954.png","8","0.999893","0.741935","flip_h","True","0.999578901","0.911972","1.254019","46.164723","172768","0.732244686","1033","False"
"3695","3816","Pituitary tumor__enh_1874","val","Pituitary tumor","","Pituitary tumor/enh_1874.png","Pituitary tumor__enh_1995","train","Pituitary tumor","","Pituitary tumor/enh_1995.png","7","0.999915","0.796296","flip_h","True","0.999671276","0.87627","1.215941","46.432556","168632","0.76463964","836","False"
"3699","3819","Pituitary tumor__enh_1878","train","Pituitary tumor","","Pituitary tumor/enh_1878.png","Pituitary tumor__enh_1998","val","Pituitary tumor","","Pituitary tumor/enh_1998.png","9","0.99992","0.735294","flip_h","False","0.999682862","0.827869","1.214412","46.443483","155158","0.737341772","581","False"
"3711","3829","Pituitary tumor__enh_1890","val","Pituitary tumor","","Pituitary tumor/enh_1890.png","Pituitary tumor__enh_2008","train","Pituitary tumor","","Pituitary tumor/enh_2008.png","8","0.999932","0.9","flip_h","True","0.999729478","0.838936","1.219933","46.404087","156813","0.909786171","578","True"
"3963","4462","Pituitary tumor__enh_2142","val","Pituitary tumor","","Pituitary tumor/enh_2142.png","Pituitary tumor__enh_2641","train","Pituitary tumor","","Pituitary tumor/enh_2641.png","8","0.999911","0.944444","flip_h","True","0.999701769","0.824024","1.151749","46.903644","164267","0.952087419","171","True"
"3964","4463","Pituitary tumor__enh_2143","train","Pituitary tumor","","Pituitary tumor/enh_2143.png","Pituitary tumor__enh_2642","val","Pituitary tumor","","Pituitary tumor/enh_2642.png","7","0.999917","0.933333","flip_h","True","0.999733638","0.8013","1.128416","47.081418","160998","0.923653715","224","True"
"3975","4378","Pituitary tumor__enh_2154","train","Pituitary tumor","","Pituitary tumor/enh_2154.png","Pituitary tumor__enh_2557","val","Pituitary tumor","","Pituitary tumor/enh_2557.png","8","0.999914","0.912752","flip_h","True","0.999729342","0.770996","1.099788","47.304624","156475","0.883254474","1135","False"
"3976","4379","Pituitary tumor__enh_2155","train","Pituitary tumor","","Pituitary tumor/enh_2155.png","Pituitary tumor__enh_2558","val","Pituitary tumor","","Pituitary tumor/enh_2558.png","5","0.999906","0.834171","flip_h","True","0.999710823","0.774265","1.102568","47.282696","156925","0.841288595","2015","False"
"3987","4388","Pituitary tumor__enh_2166","train","Pituitary tumor","","Pituitary tumor/enh_2166.png","Pituitary tumor__enh_2567","val","Pituitary tumor","","Pituitary tumor/enh_2567.png","6","0.999839","0.965517","flip_h","True","0.999468027","0.885044","1.220787","46.398002","171116","0.920146138","306","True"
"3992","4392","Pituitary tumor__enh_2171","val","Pituitary tumor","","Pituitary tumor/enh_2171.png","Pituitary tumor__enh_2571","train","Pituitary tumor","","Pituitary tumor/enh_2571.png","9","0.999887","0.606061","flip_h","False","0.999596077","0.871792","1.218082","46.417276","167403","0.632801822","806","False"
"3996","4395","Pituitary tumor__enh_2175","val","Pituitary tumor","","Pituitary tumor/enh_2175.png","Pituitary tumor__enh_2574","train","Pituitary tumor","","Pituitary tumor/enh_2574.png","5","0.999839","0.875","flip_h","True","0.99954642","0.785435","1.114978","47.185479","157991","0.762287757","266","False"
"3999","4397","Pituitary tumor__enh_2178","train","Pituitary tumor","","Pituitary tumor/enh_2178.png","Pituitary tumor__enh_2576","val","Pituitary tumor","","Pituitary tumor/enh_2576.png","3","0.99986","0.9","flip_h","True","0.999586321","0.808895","1.143359","46.967150","160439","0.898290598","119","False"
"4007","4403","Pituitary tumor__enh_2186","train","Pituitary tumor","","Pituitary tumor/enh_2186.png","Pituitary tumor__enh_2582","val","Pituitary tumor","","Pituitary tumor/enh_2582.png","5","0.999915","0.333333","flip_h","True","0.999709187","0.815994","1.154289","46.884515","162622","0.329624478","1928","False"
"4009","4405","Pituitary tumor__enh_2188","val","Pituitary tumor","","Pituitary tumor/enh_2188.png","Pituitary tumor__enh_2584","train","Pituitary tumor","","Pituitary tumor/enh_2584.png","6","0.99985","0.894737","flip_h","True","0.999429659","0.874023","1.228949","46.340128","165598","0.848121503","190","False"
"4017","4411","Pituitary tumor__enh_2196","val","Pituitary tumor","","Pituitary tumor/enh_2196.png","Pituitary tumor__enh_2590","train","Pituitary tumor","","Pituitary tumor/enh_2590.png","4","0.999904","0.808824","flip_h","True","0.999680703","0.821644","1.154366","46.883931","162541","0.802676344","870","False"
"4018","4412","Pituitary tumor__enh_2197","val","Pituitary tumor","","Pituitary tumor/enh_2197.png","Pituitary tumor__enh_2591","train","Pituitary tumor","","Pituitary tumor/enh_2591.png","6","0.999903","0.828571","flip_h","True","0.999685134","0.81049","1.139673","46.995197","162290","0.895427795","231","False"
"4019","4413","Pituitary tumor__enh_2198","val","Pituitary tumor","","Pituitary tumor/enh_2198.png","Pituitary tumor__enh_2592","train","Pituitary tumor","","Pituitary tumor/enh_2592.png","4","0.999912","0.882353","flip_h","True","0.999716578","0.818573","1.150734","46.911306","162324","0.843330349","175","False"
"4020","4414","Pituitary tumor__enh_2199","val","Pituitary tumor","","Pituitary tumor/enh_2199.png","Pituitary tumor__enh_2593","train","Pituitary tumor","","Pituitary tumor/enh_2593.png","3","0.999936","0.877551","flip_h","True","0.99977426","0.817955","1.156059","46.871206","161363","0.865849827","427","False"
"4027","4424","Pituitary tumor__enh_2206","val","Pituitary tumor","","Pituitary tumor/enh_2206.png","Pituitary tumor__enh_2603","train","Pituitary tumor","","Pituitary tumor/enh_2603.png","5","0.999879","0.777778","flip_h","True","0.999608863","0.810341","1.142233","46.975713","161144","0.920542636","41","True"
"4029","4426","Pituitary tumor__enh_2208","train","Pituitary tumor","","Pituitary tumor/enh_2208.png","Pituitary tumor__enh_2605","val","Pituitary tumor","","Pituitary tumor/enh_2605.png","9","0.999935","0.727273","flip_h","False","0.999774448","0.835129","1.16589","46.797655","165706","0.881638847","78","False"
"4034","4430","Pituitary tumor__enh_2213","train","Pituitary tumor","","Pituitary tumor/enh_2213.png","Pituitary tumor__enh_2609","val","Pituitary tumor","","Pituitary tumor/enh_2609.png","7","0.999889","0.580645","flip_h","True","0.999577208","0.890705","1.243064","46.240934","168224","0.574016563","823","False"
"4038","4433","Pituitary tumor__enh_2217","train","Pituitary tumor","","Pituitary tumor/enh_2217.png","Pituitary tumor__enh_2612","val","Pituitary tumor","","Pituitary tumor/enh_2612.png","7","0.999792","0.655172","flip_h","True","0.999319017","0.849781","1.183921","46.664350","166385","0.627212389","674","False"
"4046","4441","Pituitary tumor__enh_2225","val","Pituitary tumor","","Pituitary tumor/enh_2225.png","Pituitary tumor__enh_2620","train","Pituitary tumor","","Pituitary tumor/enh_2620.png","6","0.999919","0.875","flip_h","True","0.999724202","0.83482","1.169733","46.769071","164361","0.938138138","206","True"
"4050","4445","Pituitary tumor__enh_2229","val","Pituitary tumor","","Pituitary tumor/enh_2229.png","Pituitary tumor__enh_2624","train","Pituitary tumor","","Pituitary tumor/enh_2624.png","9","0.999924","0.84375","flip_h","False","0.999756447","0.805183","1.133614","47.041502","161569","0.893450635","218","False"
"4054","4448","Pituitary tumor__enh_2233","val","Pituitary tumor","","Pituitary tumor/enh_2233.png","Pituitary tumor__enh_2627","train","Pituitary tumor","","Pituitary tumor/enh_2627.png","10","0.99994","0.846154","flip_h","False","0.999797519","0.810471","1.128528","47.080559","164389","0.811812179","513","False"
"4058","4451","Pituitary tumor__enh_2237","train","Pituitary tumor","","Pituitary tumor/enh_2237.png","Pituitary tumor__enh_2630","val","Pituitary tumor","","Pituitary tumor/enh_2630.png","8","0.999939","0.8375","flip_h","True","0.999787347","0.816944","1.148436","46.928669","162625","0.838189588","833","False"
"4067","4314","Pituitary tumor__enh_2246","train","Pituitary tumor","","Pituitary tumor/enh_2246.png","Pituitary tumor__enh_2493","val","Pituitary tumor","","Pituitary tumor/enh_2493.png","7","0.999881","0.764706","flip_h","True","0.999560961","0.869263","1.226758","46.355623","164856","0.738398544","575","False"
"4070","4316","Pituitary tumor__enh_2249","train","Pituitary tumor","","Pituitary tumor/enh_2249.png","Pituitary tumor__enh_2495","val","Pituitary tumor","","Pituitary tumor/enh_2495.png","6","0.999838","0.794118","flip_h","True","0.999435747","0.88678","1.241134","46.254432","167781","0.886756238","236","False"
"4071","4317","Pituitary tumor__enh_2250","val","Pituitary tumor","","Pituitary tumor/enh_2250.png","Pituitary tumor__enh_2496","train","Pituitary tumor","","Pituitary tumor/enh_2496.png","4","0.99991","0.828571","flip_h","True","0.999676889","0.845745","1.184707","46.658586","165088","0.890517241","254","False"
"4082","4325","Pituitary tumor__enh_2261","val","Pituitary tumor","","Pituitary tumor/enh_2261.png","Pituitary tumor__enh_2504","train","Pituitary tumor","","Pituitary tumor/enh_2504.png","9","0.999868","1","flip_h","False","0.999529155","0.879868","1.22711","46.353135","168201","0.899575672","71","False"
"4083","4326","Pituitary tumor__enh_2262","train","Pituitary tumor","","Pituitary tumor/enh_2262.png","Pituitary tumor__enh_2505","val","Pituitary tumor","","Pituitary tumor/enh_2505.png","10","0.999867","0.857143","flip_h","False","0.999541124","0.878567","1.221812","46.390716","168391","0.878475798","118","False"
"4099","4338","Pituitary tumor__enh_2278","val","Pituitary tumor","","Pituitary tumor/enh_2278.png","Pituitary tumor__enh_2517","train","Pituitary tumor","","Pituitary tumor/enh_2517.png","10","0.999923","1","flip_h","False","0.999746496","0.809017","1.135858","47.024326","162043","0.892070485","49","False"
"4103","4342","Pituitary tumor__enh_2282","val","Pituitary tumor","","Pituitary tumor/enh_2282.png","Pituitary tumor__enh_2521","train","Pituitary tumor","","Pituitary tumor/enh_2521.png","4","0.999911","0.864865","flip_h","True","0.999658939","0.865349","1.225094","46.367418","164277","0.819023569","430","False"
"4105","4344","Pituitary tumor__enh_2284","val","Pituitary tumor","","Pituitary tumor/enh_2284.png","Pituitary tumor__enh_2523","train","Pituitary tumor","","Pituitary tumor/enh_2523.png","5","0.999893","0.842105","flip_h","True","0.999596485","0.875423","1.231635","46.321160","165588","0.890519519","373","False"
"4113","4350","Pituitary tumor__enh_2292","train","Pituitary tumor","","Pituitary tumor/enh_2292.png","Pituitary tumor__enh_2529","val","Pituitary tumor","","Pituitary tumor/enh_2529.png","1","0.99986","0.914286","flip_h","True","0.99958421","0.826653","1.161944","46.827103","163157","0.902648699","419","True"
"4116","4352","Pituitary tumor__enh_2295","val","Pituitary tumor","","Pituitary tumor/enh_2295.png","Pituitary tumor__enh_2531","train","Pituitary tumor","","Pituitary tumor/enh_2531.png","3","0.999888","0.815789","flip_h","True","0.999635852","0.841248","1.186292","46.646975","163422","0.842446335","389","False"
"4122","4357","Pituitary tumor__enh_2301","train","Pituitary tumor","","Pituitary tumor/enh_2301.png","Pituitary tumor__enh_2536","val","Pituitary tumor","","Pituitary tumor/enh_2536.png","5","0.999903","0.444444","flip_h","True","0.999701291","0.793903","1.12033","47.143887","160172","0.471952909","1525","False"
"4130","4364","Pituitary tumor__enh_2309","train","Pituitary tumor","","Pituitary tumor/enh_2309.png","Pituitary tumor__enh_2543","val","Pituitary tumor","","Pituitary tumor/enh_2543.png","8","0.999917","0.828571","flip_h","True","0.999727096","0.824242","1.152102","46.900984","164231","0.858558559","314","False"
"4134","4367","Pituitary tumor__enh_2313","val","Pituitary tumor","","Pituitary tumor/enh_2313.png","Pituitary tumor__enh_2546","train","Pituitary tumor","","Pituitary tumor/enh_2546.png","9","0.999879","0.792208","flip_h","False","0.999575533","0.879662","1.228818","46.341050","167871","0.820523473","864","False"
"4137","4371","Pituitary tumor__enh_2316","val","Pituitary tumor","","Pituitary tumor/enh_2316.png","Pituitary tumor__enh_2550","train","Pituitary tumor","","Pituitary tumor/enh_2550.png","7","0.999893","0.916667","flip_h","True","0.99959585","0.87458","1.221364","46.393902","166926","0.921052632","189","True"
"4144","4236","Pituitary tumor__enh_2323","val","Pituitary tumor","","Pituitary tumor/enh_2323.png","Pituitary tumor__enh_2415","train","Pituitary tumor","","Pituitary tumor/enh_2415.png","6","0.999828","0.97561","flip_h","True","0.999418947","0.872505","1.225287","46.366049","166501","0.941729323","155","True"
"4148","4241","Pituitary tumor__enh_2327","val","Pituitary tumor","","Pituitary tumor/enh_2327.png","Pituitary tumor__enh_2420","train","Pituitary tumor","","Pituitary tumor/enh_2420.png","7","0.999916","0.912088","flip_h","True","0.999728669","0.804676","1.136281","47.021091","161034","0.926913156","425","True"
"4150","4243","Pituitary tumor__enh_2329","val","Pituitary tumor","","Pituitary tumor/enh_2329.png","Pituitary tumor__enh_2422","train","Pituitary tumor","","Pituitary tumor/enh_2422.png","6","0.999904","0.790323","flip_h","True","0.999698074","0.788658","1.113696","47.195472","159837","0.899605782","382","False"
"4156","4251","Pituitary tumor__enh_2335","train","Pituitary tumor","","Pituitary tumor/enh_2335.png","Pituitary tumor__enh_2430","val","Pituitary tumor","","Pituitary tumor/enh_2430.png","2","0.99989","0.842105","flip_h","True","0.999611283","0.8465","1.193161","46.596821","163117","0.789814066","260","False"
"4157","4252","Pituitary tumor__enh_2336","train","Pituitary tumor","","Pituitary tumor/enh_2336.png","Pituitary tumor__enh_2431","val","Pituitary tumor","","Pituitary tumor/enh_2431.png","10","0.999896","0.875","flip_h","False","0.999613996","0.870441","1.224992","46.368135","165314","0.912171508","127","True"
"4161","4255","Pituitary tumor__enh_2340","train","Pituitary tumor","","Pituitary tumor/enh_2340.png","Pituitary tumor__enh_2434","val","Pituitary tumor","","Pituitary tumor/enh_2434.png","4","0.999813","0.705882","flip_h","True","0.999366224","0.96257","1.339664","45.590883","172476","0.770072993","252","False"
"4163","4256","Pituitary tumor__enh_2342","val","Pituitary tumor","","Pituitary tumor/enh_2342.png","Pituitary tumor__enh_2435","train","Pituitary tumor","","Pituitary tumor/enh_2435.png","2","0.999822","0.75","flip_h","True","0.999402238","0.950588","1.328167","45.665752","171001","0.724806202","284","False"
"4164","4257","Pituitary tumor__enh_2343","val","Pituitary tumor","","Pituitary tumor/enh_2343.png","Pituitary tumor__enh_2436","train","Pituitary tumor","","Pituitary tumor/enh_2436.png","5","0.999805","0.818182","flip_h","True","0.999426714","0.936844","1.292553","45.901839","174056","0.842424242","104","False"
"4168","4260","Pituitary tumor__enh_2347","train","Pituitary tumor","","Pituitary tumor/enh_2347.png","Pituitary tumor__enh_2439","val","Pituitary tumor","","Pituitary tumor/enh_2439.png","5","0.999896","0.907692","flip_h","True","0.999664959","0.819462","1.146604","46.942533","163450","0.921201674","320","True"
"4173","4265","Pituitary tumor__enh_2352","val","Pituitary tumor","","Pituitary tumor/enh_2352.png","Pituitary tumor__enh_2444","train","Pituitary tumor","","Pituitary tumor/enh_2444.png","5","0.999814","0.8","flip_h","True","0.999381576","0.865891","1.213527","46.449812","166262","0.810007819","243","False"
"4177","4269","Pituitary tumor__enh_2356","val","Pituitary tumor","","Pituitary tumor/enh_2356.png","Pituitary tumor__enh_2448","train","Pituitary tumor","","Pituitary tumor/enh_2448.png","3","0.999894","1","flip_h","True","0.999641987","0.828327","1.157722","46.858717","163908","0.916002452","137","True"
