"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate"
"Pituitary tumor__enh_2624","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2624.png","Pituitary tumor__enh_2229","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2229.png","9","0.999924","0.84375","flip_h","False","False","0.999756447","0.805183","1.133614","47.041502","161569","0.893450635","218","False"
"Pituitary tumor__enh_2634","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2634.png","Pituitary tumor__enh_2242","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2242.png","8","0.999922","0.927083","flip_h","True","True","0.999744382","0.799519","1.128316","47.082185","160858","0.928945645","434","True"
"Pituitary tumor__enh_2637","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2637.png","Pituitary tumor__enh_688","val","Pituitary tumor","original","Pituitary tumor/enh_688.png","12","0.955752","0.846154","flip_h","False","False","0.941079114","35.381668","42.974057","15.466676","260375","0.899899649","399","False"
"Pituitary tumor__enh_2637","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_2637.png","Pituitary tumor__enh_2136","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2136.png","10","0.999888","0.909091","flip_h","False","True","0.999586545","0.885578","1.249522","46.195923","166479","0.943081452","232","True"
"Glioma__enh_817","val","Glioma","brisc2025","Glioma/enh_817.png","Glioma__enh_866","test","Glioma","brisc2025","Glioma/enh_866.png","12","0.999917","0.926829","flip_h","False","True","0.999771285","0.460999","0.842307","49.621400","95509","0.89273743","288","False"
"Glioma__enh_1517","val","Glioma","brisc2025","Glioma/enh_1517.png","Glioma__enh_1190","test","Glioma","brisc2025","Glioma/enh_1190.png","12","0.999865","0.817391","flip_h","False","False","0.99960344","0.623638","1.003513","48.100345","125464","0.816876368","1339","False"
"Meningioma__enh_288","val","Meningioma","original","Meningioma/enh_288.png","Glioma__enh_675","test","Glioma","brisc2025","Glioma/enh_675.png","12","0.981226","0.287356","flip_h","False","False","0.971479059","21.728596","31.463118","18.174769","260132","0.290249638","7847","False"
"Meningioma__enh_821","val","Meningioma","brisc2025","Meningioma/enh_821.png","Meningioma__enh_1211","test","Meningioma","brisc2025","Meningioma/enh_1211.png","11","0.999943","0.892308","flip_h","False","False","0.99978643","0.631268","1.033576","47.843956","121928","0.910510659","361","True"
"Meningioma__enh_872","val","Meningioma","brisc2025","Meningioma/enh_872.png","Pituitary tumor__enh_1043","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1043.png","11","0.999945","0.902439","flip_h","False","True","0.999789222","0.732647","1.127315","47.089896","140076","0.934535476","167","True"
"Meningioma__enh_886","val","Meningioma","brisc2025","Meningioma/enh_886.png","Meningioma__enh_1483","test","Meningioma","brisc2025","Meningioma/enh_1483.png","7","0.99995","0.931034","flip_h","True","True","0.999819042","0.718384","1.094395","47.347321","140788","0.93388874","246","True"
"Meningioma__enh_903","val","Meningioma","brisc2025","Meningioma/enh_903.png","Meningioma__enh_1549","test","Meningioma","brisc2025","Meningioma/enh_1549.png","10","0.999923","0.925373","flip_h","False","True","0.999764573","0.677341","1.04055","47.785543","136782","0.927379341","322","True"
"Meningioma__enh_1018","val","Meningioma","brisc2025","Meningioma/enh_1018.png","Meningioma__enh_1279","test","Meningioma","brisc2025","Meningioma/enh_1279.png","12","0.999938","0.92","flip_h","False","True","0.999828217","0.560814","0.923454","48.822495","117541","0.927911275","117","True"
"Meningioma__enh_1030","val","Meningioma","brisc2025","Meningioma/enh_1030.png","Meningioma__enh_1357","test","Meningioma","brisc2025","Meningioma/enh_1357.png","10","0.999928","0.862903","flip_h","False","False","0.999783761","0.520565","0.922903","48.827685","104174","0.890571951","838","False"
"Meningioma__enh_1217","val","Meningioma","brisc2025","Meningioma/enh_1217.png","Meningioma__enh_823","test","Meningioma","brisc2025","Meningioma/enh_823.png","12","0.999951","0.8125","flip_h","False","False","0.999854054","0.566181","0.943359","48.637260","116474","0.884538153","115","False"
"Meningioma__enh_1440","val","Meningioma","brisc2025","Meningioma/enh_1440.png","Meningioma__enh_1666","test","Meningioma","brisc2025","Meningioma/enh_1666.png","9","0.999912","0.861111","flip_h","False","False","0.999720097","0.69323","1.060225","47.622844","139006","0.812728938","409","False"
"Meningioma__enh_1449","val","Meningioma","brisc2025","Meningioma/enh_1449.png","Meningioma__enh_1674","test","Meningioma","brisc2025","Meningioma/enh_1674.png","10","0.999925","0.885714","flip_h","False","False","0.999727543","0.78405","1.144141","46.961211","153096","0.888429752","243","False"
"Meningioma__enh_1451","val","Meningioma","brisc2025","Meningioma/enh_1451.png","Meningioma__enh_1676","test","Meningioma","brisc2025","Meningioma/enh_1676.png","8","0.999838","0.842105","flip_h","True","False","0.999472903","0.758755","1.099037","47.310559","152623","0.900990099","110","True"
"Meningioma__enh_1523","val","Meningioma","brisc2025","Meningioma/enh_1523.png","Meningioma__enh_896","test","Meningioma","brisc2025","Meningioma/enh_896.png","12","0.999942","0.961538","flip_h","False","True","0.999827845","0.658016","1.006678","48.072990","136214","0.925634825","492","True"
"Meningioma__enh_1608","val","Meningioma","brisc2025","Meningioma/enh_1608.png","Meningioma__enh_1813","test","Meningioma","brisc2025","Meningioma/enh_1813.png","7","0.99993","0.878049","flip_h","True","False","0.99976908","0.68552","1.049461","47.711479","137320","0.930992242","169","True"
"Meningioma__enh_1697","val","Meningioma","brisc2025","Meningioma/enh_1697.png","Meningioma__enh_1476","test","Meningioma","brisc2025","Meningioma/enh_1476.png","10","0.999936","0.911765","flip_h","False","True","0.999805374","0.673031","1.02587","47.908953","137854","0.93868142","266","True"
"Meningioma__enh_1769","val","Meningioma","brisc2025","Meningioma/enh_1769.png","Meningioma__enh_1564","test","Meningioma","brisc2025","Meningioma/enh_1564.png","10","0.999935","0.734513","flip_h","False","False","0.999789403","0.658863","1.027784","47.892769","133170","0.756241234","1738","False"
"Meningioma__enh_1786","val","Meningioma","brisc2025","Meningioma/enh_1786.png","Meningioma__enh_1600","test","Meningioma","brisc2025","Meningioma/enh_1600.png","11","0.999929","0.7","flip_h","False","False","0.999739131","0.793484","1.163546","46.815131","153524","0.738553238","965","False"
"Meningioma__enh_1933","val","Meningioma","brisc2025","Meningioma/enh_1933.png","Meningioma__enh_2139","test","Meningioma","brisc2025","Meningioma/enh_2139.png","4","0.999891","0.926829","flip_h","True","True","0.999630134","0.811619","1.161203","46.832640","159776","0.897360704","280","False"
"Pituitary tumor__enh_484","val","Pituitary tumor","original","Pituitary tumor/enh_484.png","Pituitary tumor__enh_2499","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2499.png","10","0.95795","0.880952","flip_h","False","False","0.946059127","34.706928","42.412024","15.581024","260060","0.868152626","349","False"
"Pituitary tumor__enh_506","val","Pituitary tumor","original","Pituitary tumor/enh_506.png","Pituitary tumor__enh_2274","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2274.png","11","0.964024","0.888889","identity","False","False","0.950258006","31.753643","39.850698","16.122085","259937","0.850207223","253","False"
"Pituitary tumor__enh_1087","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1087.png","Pituitary tumor__enh_1885","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1885.png","3","0.999868","0","flip_h","True","False","0.99949679","0.824257","1.19742","46.565872","156161","0","5393","False"
"Pituitary tumor__enh_1088","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1088.png","Pituitary tumor__enh_1889","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1889.png","9","0.999935","0.574257","flip_h","False","False","0.999738503","0.837898","1.216187","46.430797","157374","0.600163132","2451","False"
"Pituitary tumor__enh_1151","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1151.png","Pituitary tumor__enh_2362","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2362.png","6","0.99991","0.9","flip_h","True","True","0.999695716","0.818424","1.146128","46.946139","163360","0.884678748","70","False"
"Pituitary tumor__enh_1261","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1261.png","Pituitary tumor__enh_1421","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1421.png","9","0.999934","0.878788","flip_h","False","False","0.999774081","0.623096","1.029478","47.878458","120367","0.893467337","212","False"
"Pituitary tumor__enh_1448","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1448.png","Pituitary tumor__enh_1393","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1393.png","7","0.999946","0.890244","flip_h","True","False","0.99979433","0.649399","1.076092","47.493815","122973","0.884499055","611","False"
"Pituitary tumor__enh_1449","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1449.png","Pituitary tumor__enh_1394","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1394.png","11","0.999929","0.964286","flip_h","False","True","0.999755849","0.63208","1.048372","47.720499","122537","0.955406912","160","True"
"Pituitary tumor__enh_1460","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1460.png","Pituitary tumor__enh_1405","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1405.png","12","0.999917","0.727273","flip_h","False","False","0.999710076","0.771591","1.130385","47.066273","151563","0.773905997","837","False"
"Pituitary tumor__enh_1592","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1592.png","Pituitary tumor__enh_1341","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1341.png","10","0.999914","0.810127","flip_h","False","False","0.999695699","0.624489","1.031431","47.861998","120814","0.81125049","963","False"
"Pituitary tumor__enh_1649","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1649.png","Pituitary tumor__enh_2102","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2102.png","8","0.999935","0.955224","flip_h","True","True","0.999751384","0.792633","1.162242","46.824870","152456","0.941210643","506","True"
"Pituitary tumor__enh_1803","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1803.png","Pituitary tumor__enh_1054","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1054.png","6","0.999921","0.8","flip_h","True","False","0.999677708","0.852913","1.231875","46.319468","159211","0.796321839","443","False"
"Pituitary tumor__enh_1848","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1848.png","Pituitary tumor__enh_1068","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1068.png","11","0.999909","0.909091","flip_h","False","True","0.999642853","0.81958","1.201815","46.534053","154556","0.908673176","318","True"
"Pituitary tumor__enh_1936","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1936.png","Pituitary tumor__enh_1767","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1767.png","6","0.999911","0.819672","flip_h","True","False","0.99963529","0.840912","1.224306","46.373007","157106","0.811818412","742","False"
"Pituitary tumor__enh_2071","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2071.png","Pituitary tumor__enh_1724","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1724.png","10","0.999906","0.896907","flip_h","False","False","0.999611847","0.834305","1.208737","46.484170","157326","0.875079264","788","False"
"Pituitary tumor__enh_2072","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2072.png","Pituitary tumor__enh_1725","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1725.png","5","0.999903","0.792308","flip_h","True","False","0.999618641","0.837025","1.20325","46.523685","158657","0.806950726","1622","False"
"Pituitary tumor__enh_2190","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2190.png","Pituitary tumor__enh_612","test","Pituitary tumor","original","Pituitary tumor/enh_612.png","12","0.964324","0.636364","identity","False","False","0.946675667","37.253372","45.088408","15.049506","260289","0.574519231","354","False"
"Pituitary tumor__enh_2239","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2239.png","Pituitary tumor__enh_1212","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1212.png","11","0.999926","0.95","flip_h","False","True","0.999757037","0.81654","1.142728","46.971944","163627","0.94375581","363","True"
"Pituitary tumor__enh_2254","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2254.png","Pituitary tumor__enh_2499","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2499.png","3","0.999876","0.928571","flip_h","True","True","0.999561121","0.85601","1.195941","46.576608","165826","0.936755952","170","True"
"Pituitary tumor__enh_2277","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2277.png","Pituitary tumor__enh_2516","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2516.png","12","0.999858","0.789474","flip_h","False","False","0.999482417","0.841362","1.193888","46.591530","162631","0.818103448","211","False"
"Pituitary tumor__enh_2414","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2414.png","Pituitary tumor__enh_2322","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2322.png","5","0.999829","0.788462","flip_h","True","False","0.999433999","0.869625","1.217505","46.421387","167037","0.794191919","652","False"
"Pituitary tumor__enh_2440","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2440.png","Pituitary tumor__enh_2348","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2348.png","12","0.999902","0.910714","flip_h","False","True","0.999684402","0.818108","1.153575","46.889890","162187","0.9395218","215","True"
"Pituitary tumor__enh_2501","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2501.png","Pituitary tumor__enh_2257","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2257.png","6","0.999936","0.625","flip_h","True","False","0.999782754","0.797821","1.122756","47.125093","160800","0.863270777","51","False"
"Pituitary tumor__enh_2530","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2530.png","Pituitary tumor__enh_2294","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2294.png","7","0.999866","0.722222","flip_h","True","False","0.999598936","0.821636","1.158816","46.850517","162114","0.837406015","346","False"
