"sample_id","tumor_type","source_dataset","original_split","split","group_id","image_path","mask_path","image_pixel_sha256","mask_pixel_sha256","image_distinct_values","image_min","image_max","image_mean","image_stddev","mask_distinct_values","mask_binary","foreground_pixels","foreground_fraction","mask_min_x","mask_min_y","mask_max_x","mask_max_y","actual_image_sha256","actual_mask_sha256"
"Glioma__enh_769","Glioma","brisc2025","test","train","similarity_768","Glioma/enh_769.png","Glioma/enh_769_mask.png","47d11e2ee89e8a18d127e2083c51299dd68c94d8e9c68fedb98cb824e4f98073","e9c974b3c14b46ea107c45ff9a6e409dc7a0707b97e4df9a8346c7c4bc428917","248","0","255","44.357647","40.930025","2","True","2278","0.00868988037109375","326","150","390","206","dc59aafa2d850bfa6ae1a43c91221d950fa3ca34502e23b35c254a7038da0d7d","47960d2709c410075d54c5bd978746b4830ab97456f895b80746a237329f2383"
"Glioma__enh_770","Glioma","brisc2025","test","train","similarity_769","Glioma/enh_770.png","Glioma/enh_770_mask.png","0d26a5d69d9f4f0a669546f41aa335139b53f9a8721805053e16bd11203c8187","e45da3c3a62792ce74d11029f312a307f412ea9a3aec7e43acefaf10d26cecf0","256","0","255","45.408993","43.917972","2","True","5052","0.0192718505859375","199","120","283","202","a1bbb0ebef3b44665b2d0c910778c3c17ab0b53b20814c20d3e26d69604e3b53","5b8c1ffb4c21dc8a18e8afbd4450a09b7026df6aa4a2eb1a60600241e4831ddd"
"Glioma__enh_771","Glioma","brisc2025","test","train","similarity_770","Glioma/enh_771.png","Glioma/enh_771_mask.png","a185e4036a1b7386a1de8905cab44535fb1abc9ba1232e19765ad9a23bc42858","2a26a65f7f84e8698d39b195312fcc179c234e6cd9f447ab4cb7b7a0b5496aa1","254","0","255","42.87701","41.882026","2","True","1994","0.00760650634765625","212","123","263","180","9151baf14ec38c2f3ee175c8a1839ea71bcafa23edce250a28a76e8a83eb7562","1f94ae0359d5455d6bbf38086974e4baa1a47ba7922295492809617e57def3ad"
"Glioma__enh_773","Glioma","brisc2025","test","train","similarity_772","Glioma/enh_773.png","Glioma/enh_773_mask.png","b60698253a4a911c54e7ec3d311fc22114ba2995d7fb437ff4768a9ecc3f8da7","7fc60d8114bc2a959450070872fe2a41641dc5c0f6a078753907558c30c1c6a9","252","0","255","45.694153","43.284257","2","True","21489","0.0819740295410156","225","120","417","304","1e185b8c0a2e6b2c2ea1586833174af4888687e2da220059e3fbec7c9cebb14d","a0e9ed12b8426d5206d54a9aa235aab4967793cf06d2b944c5b9b0682f942366"
"Glioma__enh_776","Glioma","brisc2025","test","train","similarity_775","Glioma/enh_776.png","Glioma/enh_776_mask.png","44f5bc52f717df13f721d9c3894a53216cb04e036d71e62c8a289eb4ff263ec9","2af7022d3031867c584b67a825f56966c08c5d02b2bd6c1db03c94ea6d7b5046","256","0","255","44.862179","35.882759","2","True","2249","0.00857925415039063","183","176","253","224","413e751b4731479cb7e3046ea008edfa5ba8cbec2ba2035f50b44caf88494409","b246e559710f254687ad600b6f35b029b283fec2c58a16bcdc176fed49c25965"
"Glioma__enh_777","Glioma","brisc2025","test","train","similarity_776","Glioma/enh_777.png","Glioma/enh_777_mask.png","8e4481ac8170903ba01d1a8a3beabe9b9ab9024c42a4c393c10628299e735a4e","d1d844ac7b5df90f65c6b3baaae3c7211cd607e62732d5119df1146f3440e4ae","253","0","255","47.880867","41.600697","2","True","6321","0.0241127014160156","146","108","283","242","4eefa9f49c11079e8c18c97f7c5a9074abb1b92e589b495779e075d4322eb64b","89cc6f828dd307344ecafa4a33a6439aeb48182a9d2a5b391c02e83afbb8f80c"
"Glioma__enh_779","Glioma","brisc2025","test","train","similarity_778","Glioma/enh_779.png","Glioma/enh_779_mask.png","550122bc2c8caa91f97e073c176546c0b6fe7f7e48f1e0a98e460736739c1ff5","30821b5645e88cd8e542ef167ba8ff8cdc23630dac8f3758e250b99eec558c36","247","0","253","37.907459","39.095855","2","True","9766","0.0372543334960938","241","120","365","223","198142ebe037b46e5e13834e1fb9c61a68dcc2d580e12621dedeef7001ba4cb3","e55c503b499164ac94b5c0fb0bd9e78f7efec498d72f21e4bb38b6d8c98f30d7"
"Glioma__enh_780","Glioma","brisc2025","test","train","similarity_779","Glioma/enh_780.png","Glioma/enh_780_mask.png","799826dea42a0499e8a6303cc79229b03e8480314b18124a90725871ddd4a61f","a53ef75358ce8ad14160e89ed8abc0b311af96a4ca3e92613a148db7e5ef832a","255","0","255","38.36171","40.015916","2","True","9826","0.0374832153320313","234","117","373","215","47564f7cad3ec1b1bc069f6810904b8460a8b7ed9241f6790ab87305465b9c53","6a48e9f35f2ceada39d9e36289f073ec2927068c9b59e9f2a68433d57c57028d"
"Glioma__enh_781","Glioma","brisc2025","test","train","similarity_780","Glioma/enh_781.png","Glioma/enh_781_mask.png","6ad856c6a530f5bd2aeb3d815c14cc29d71b1c321de14561f4b209973ac30297","da4c3cd54beb51324b50689886969cd102c3e8cb6d3cc31969d11a926cec0d8c","254","0","255","46.150547","49.930543","2","True","5016","0.019134521484375","216","194","306","269","b82847b3da7651ff1ebb5f20e8a50e5c45b51ed836e068e2cd484b7d7a4bca94","6e4de16c0b83ddcf3fda8fc112112f265afbc4e735ae55cb3e92729f59e0b846"
"Glioma__enh_782","Glioma","brisc2025","test","train","similarity_781","Glioma/enh_782.png","Glioma/enh_782_mask.png","8910dcc680d3989a7e1373f11bbbccbc18796a76bc7e9102c5eb1122d77a1f6d","649eb858b1ef021edcc6d8396de7ff0ef59751e6c48a067c789b10ff61d73da9","254","0","255","47.410011","43.657661","2","True","1995","0.00761032104492188","230","127","288","181","c9b2a4ed5bc4119fec07fcca911269702b464cdb461c00db690af9cb0fc88937","06e743b1f1f6f3042a2b3f73a2de4fbebfb9384cf314c1f43baf4d93db78675c"
"Glioma__enh_783","Glioma","brisc2025","test","train","similarity_782","Glioma/enh_783.png","Glioma/enh_783_mask.png","8b20fdc192678588a284664bc5b64c51bb4aa7cc803f34f8e62356200737bb6d","d4423ea35e3fde11d09a176256aabc88c150b437d25630b7ebc4fd3f3204860b","251","0","255","52.827072","42.43859","2","True","1885","0.00719070434570313","200","138","269","180","7ab41e01739c3f0ab31975f5f3e94d25d8c0fde3825d96df19f6ce8e1eaaa97a","fdf395f3a49ab87866e426ef6559e63f9b9dd8fd5592e492999bd944011533bf"
"Glioma__enh_785","Glioma","brisc2025","test","train","similarity_784","Glioma/enh_785.png","Glioma/enh_785_mask.png","549752663b85100468a718dca491a4e7b99950d48e0479f5bef3b0d83e7138ef","0398af2550581ed4d4b187de366a3989f0fb64219c9d19a43f69f885cbb86642","238","0","255","46.111305","46.573899","2","True","9730","0.0371170043945313","130","156","285","250","225b9e9a622197d9f711553a6a15a09535fadb8e1c3df1bc2ec7eb2f00ef6d0f","4dfee5fa7961f3c23438e237138447e4991c4b90ff5e916e42ba17e58f784ae1"
"Glioma__enh_786","Glioma","brisc2025","test","train","similarity_785","Glioma/enh_786.png","Glioma/enh_786_mask.png","d6f97a93038bdcb338aa02d96e4009a06ddb1393d6a3b3c6a63bbef6c45fc32a","d4dfc46396f88f3a76f5557d6e5a015144dec4d9e214083da9de09e754b6a255","255","0","254","35.550964","38.935114","2","True","15156","0.0578155517578125","268","132","404","286","9632ac65279d6410a0abd148fee2a84421785a87117606201e4749608d93dfcc","8796fb2a781bb2d37edf29118424a7d4a7096bc68d5b7c67bb1800f6b9911125"
"Glioma__enh_789","Glioma","brisc2025","train","train","similarity_788","Glioma/enh_789.png","Glioma/enh_789_mask.png","4baf703f481eb92679276a3e7b98ac496903c86438d4a80e067080053b13e290","3484342db524281ca17e98a8d7c1b27170f7713bec28c7f7fba52b9ebd642bca","252","0","255","39.275669","47.587267","2","True","16345","0.0623512268066406","242","144","376","311","c6e024b0af09ba878c89fb9fdac6a86cfb363a3945ebec2a59a4254120182238","3fb685ab22c81d0b00697b0e7052df5aabd3c6b13778755c8ea2c13ecee7fc10"
"Glioma__enh_790","Glioma","brisc2025","train","train","similarity_789","Glioma/enh_790.png","Glioma/enh_790_mask.png","91f7fe3199ea61e738aca855dfc2098ef2c39aaf5f363ce2ceebc53e4cd9576e","2887b49b66167ff424220f54e8775352f9c0ad493498eadd1c6adf2b1be30ec1","240","0","255","24.740795","31.279448","2","True","15797","0.0602607727050781","260","168","382","343","2e23414c4498495fbdef94611d98247ce99e9d289cfebadde4e033c176228004","f57d1e096ec96d038889b5592abd68bf7adf995d863e41b6dd11b1b7741cfeb7"
"Glioma__enh_791","Glioma","brisc2025","train","train","similarity_790","Glioma/enh_791.png","Glioma/enh_791_mask.png","753651676c814b782952d1d53c625dbdff1229028402b8b74450064256f455c6","d38a8e9490bcee7486ecc08ffaa18080481b46731f5af2ed42fd61f3b7d184fd","235","0","250","28.306236","36.737178","2","True","2742","0.0104598999023438","126","210","186","267","2e221d1d2789f21bb355be80c755ef5a73e73c685f0a8e8050865e7447d2ad1d","0d680e7504ccb9e1c69a5fc0367cc6e7503ec91c5c2977024d023119e349b936"
"Glioma__enh_792","Glioma","brisc2025","train","train","similarity_791","Glioma/enh_792.png","Glioma/enh_792_mask.png","71fa3d4795ea730b81441333b6e81dfb624ba72d5cdb00bdec1e2637f893931f","1f533256c44fb6f2c438390c1ebb8dbfd713e1afac5f80dc42b54b8aa3b8a1a5","211","0","255","20.329281","28.766563","2","True","2293","0.00874710083007813","116","300","192","345","24c65ce07843d73717fd29654dde141efa9202b5fbdaa5b05eb49a986e4fbecf","996f401b8cbe22162eded463bfe73e6fc6db22d2fec7f813eb36d02ee47e2e4b"
"Glioma__enh_793","Glioma","brisc2025","train","train","similarity_792","Glioma/enh_793.png","Glioma/enh_793_mask.png","766902a1a97e0fdc20125528d24e122567181210d9510f087af16b788e88e1c9","bfc9f5e010c569561f3d5677d8aab47e24df8d098c0c0a54c203682a72351ad8","234","0","255","30.706924","39.134303","2","True","3586","0.0136795043945313","175","201","258","287","7f3fc31064817283e70dc8d89636f58cc0130bf9be2f0372c9af6314e1449c79","9e76539086fa6cddfe873ac5f903a2f06f9e8fb9000b4f4d43917982fce044d5"
"Glioma__enh_794","Glioma","brisc2025","train","train","similarity_793","Glioma/enh_794.png","Glioma/enh_794_mask.png","fb9f8caa9283955d960c191be2395d80c33bc1dff22013441323396f72141094","e3e077a5889189af708e7079629f797ac9750112640b4027281214a7454a4c6a","232","0","255","28.944817","40.115049","2","True","3439","0.0131187438964844","178","240","241","309","af54e6f6e20d5a3cb15ad9ce50d84d002f7843d83ba19a5335da4c8c2064cb79","49fdafcb869609f555f7c32af14e602744abb46d719b0f0ff7d6ee48edf7fa53"
"Glioma__enh_795","Glioma","brisc2025","train","train","similarity_794","Glioma/enh_795.png","Glioma/enh_795_mask.png","6358b0efe57c7a44ff706cfcc12c9f5ee9c3e919dd13013dcc740682ab4ea3cb","cdbcc46e1948c858ddf91ee2db12f52933ecc6adc999637f08af62fb2dd64fe1","222","0","255","23.229332","35.022995","2","True","3559","0.0135765075683594","268","141","329","215","801b117666cbdaaa0ab7500af7ee70f5a8123601056b0d712d77763d34f76cb2","cd19a2c39a099ee86cfc799f57d1f6728d1f9e199f90c6056ab98aed5d0ab6f6"
"Glioma__enh_796","Glioma","brisc2025","train","train","similarity_795","Glioma/enh_796.png","Glioma/enh_796_mask.png","cc5f7b43fa50e6f61dbf7520d51bbab3b243a576196645e916003f1caf007d29","5a09867c445cd64fd5345d69ca5ef7dd76751bfdcdef10bba83fe488294c0751","246","0","255","31.442696","39.770529","2","True","4705","0.0179481506347656","210","230","282","326","0e52d0d02ab10850c73bef5ade221646da12302c55831d6f836f414f37a32e36","d6fc55897dab720adf0aac3cd354b5ff8bdd8cac735d1af67150eef90e877bf6"
"Glioma__enh_797","Glioma","brisc2025","train","train","similarity_796","Glioma/enh_797.png","Glioma/enh_797_mask.png","209a996e90cbd66cc4cc61c337eba413ce9cba3a9cfba30b74e35278e79e6794","97a88128850e76983eb4eab514be6355d33235fcd84e98bcf39f032cdef09a79","243","0","255","30.430279","41.86027","2","True","427","0.00162887573242188","151","191","171","230","035a5bbfdcc77ff7cce53c0140c6c83f0c406fc36be9d0d2b71fd9d6e573d9b3","3e850813f90b3eaff21cb29891a54d755a529834d036305b7ab19868f894df4c"
"Glioma__enh_798","Glioma","brisc2025","train","train","similarity_797","Glioma/enh_798.png","Glioma/enh_798_mask.png","8669a3d1178a370f5f0d42df99707574b25ce8dd169ad84ba839e41c9fe02a51","f1b75b2a443ae0d987cf3ee426ee11e1870b7677627ba2dad6d06c9e6a1dece2","225","0","255","25.54438","32.522595","2","True","8292","0.0316314697265625","139","152","231","293","2fa13a63e33c9982eb47215af5fcd95f23a881df0f7af0f3189d5fcdb3acdb71","efc0a51f657938fd61f0e65f1f32279b9d3e4cbf8e4c0d288534147d3029f6b5"
"Glioma__enh_799","Glioma","brisc2025","train","train","similarity_798","Glioma/enh_799.png","Glioma/enh_799_mask.png","6badc52790ef8ee930873bb0b709bf77c7243c9213278a1be8667b07450b5411","d156b82d2ae965640f9ad7f79d73b36459040ba8a23c85d2ef5e6623faba4f4e","212","0","255","24.88427","31.766439","2","True","5050","0.0192642211914063","151","180","222","280","ef5578d7ccb423ec914899e7b6e5e3babc730b070ed9fdd1829ee0446b05df17","e361c3e93000521447e1d99a9a5384c3397d907bd84ca8453d98ae54a019c2ce"
"Glioma__enh_801","Glioma","brisc2025","train","train","similarity_800","Glioma/enh_801.png","Glioma/enh_801_mask.png","da546524ec03bdc80f18f72b28cdd950f3a1dabec918e0ce58671305b9f37982","1302c34083d78c2b842f958c4359006f9325997f96e4018858f1d16342bf0097","231","0","254","25.185574","32.260799","2","True","18273","0.0697059631347656","260","68","408","268","6253e6ac2ca5a298566cc73b02f777204b28cb5cb6ae14b81c5ad87900f40d19","9c98958bac3fb57e6ac2ad447dae1d3e695f52899ecf7eac3fa13368870ab80b"
"Glioma__enh_802","Glioma","brisc2025","train","train","similarity_801","Glioma/enh_802.png","Glioma/enh_802_mask.png","744d652729add817ae7a07eff67acde2c23c0e59cfb344e2f91916158ef9be5d","e2e4a43c691d9469e1caeda37507720efd0b7ab41008fe98945ede425f33d5c3","248","0","255","28.940884","36.167486","2","True","5299","0.0202140808105469","117","192","203","287","718e4c86868b0e83971eca5c7c82f93fbfb930a6e1f33627eb37189fc2bd81fb","f4811ba3116a124c7ca713acb60e2b931f49994e60b10a4b677e18d7c83432e9"
"Glioma__enh_803","Glioma","brisc2025","train","train","similarity_802","Glioma/enh_803.png","Glioma/enh_803_mask.png","8138e323a06c128e95c6094b8fb662a6c5722b2c2fa50786e7987abe4b1c6c5a","9574ebf900b06b26b12f623174dccdda7e5fc84d13ef6d798c829ef38c9b977d","200","0","253","18.033939","25.551396","2","True","6096","0.02325439453125","148","109","241","213","22391c6b2910192b4e387d873a9e3b857c41db317fded8d3783690a75719742e","9d498816132a8ae6b8726f1159c5a5b660ad684d8cce4e9c0382d57675d7e013"
"Glioma__enh_805","Glioma","brisc2025","train","train","similarity_804","Glioma/enh_805.png","Glioma/enh_805_mask.png","8ec1276770f04fce1e91061fd1d5030f7c6a960c6f592fd6b2427b6e29901a63","0e14c4eff064ee898fcd688bf2acc1a4d191ab78aa57af91d6b997e85ec70c8b","242","0","255","27.839993","43.79961","2","True","5196","0.0198211669921875","260","123","340","211","5eb3c36647468bf53a13dd02bd8bf4212829ee599d1ef6bcfd0c2acf47a7a089","75aee1ffc6b5777e639d21fffad91c99039e3af0a2354b099b67a4f1d5bcc838"
"Glioma__enh_807","Glioma","brisc2025","train","train","similarity_806","Glioma/enh_807.png","Glioma/enh_807_mask.png","b4a9aa7d38809a54742030b05f2e687c443d15f70ab7e4755b8e7ba4941cfce4","1d3e7452eb0e4c33437578f14c85ab7fd540736c8e2e5228eeea6cc92d55ea7a","233","0","255","25.280323","33.791302","2","True","1011","0.00385665893554688","259","234","290","285","bfd693c2a56e0582857e7425fa79eeef468b4482cbd6b91b7eaa235078ab4bf0","57147b628f44a35a2b3d9561654b0fa56d8eabd4d7f054847d2e631e9c3d1a02"
"Glioma__enh_808","Glioma","brisc2025","train","train","similarity_807","Glioma/enh_808.png","Glioma/enh_808_mask.png","67def52e170e917c25f32c3e32fc0ff9ef4edc0f73395918aa1d794ec6f9fc5c","4ca7f6948291eb2465370973cf12d14dba3bd74049cfd8b5216ef23f123b8534","211","0","253","22.088623","28.105568","2","True","6447","0.0245933532714844","204","144","282","272","946b386d7ce8a9ffacb7d5632a37df946f3127b68be0256ad694f6285b555298","66963320c22fe1d242727a13869e0f700fc7839e6ee7c4c3bb3f0c63c93b6ccd"
"Glioma__enh_809","Glioma","brisc2025","train","train","similarity_808","Glioma/enh_809.png","Glioma/enh_809_mask.png","45e5a662d95cd4309d78394fb21bd977b5f91d049e9259c3a372c82572d51121","f605c818663d01de270e7b79fe8d9a9db00c4edef7177b8f919515f8d6841d43","234","0","255","32.631145","37.93472","2","True","1773","0.00676345825195313","256","264","296","329","cc07f1e4cc79cbd39d3da1f0b6ac4c3b933d42365319c18e780b0349f26ee482","e023a9f040e2f0402547c3ef3e0b6ed1e9f970fa1609dbc510fd1b02c837005d"
"Glioma__enh_810","Glioma","brisc2025","train","train","similarity_809","Glioma/enh_810.png","Glioma/enh_810_mask.png","0ffdd179b3b49dc5743f3fce823bb90f6c6d46b621972f64a2520dac45ad14ee","af662d9bf9c8105b92fa1836b395c3631d85d6be88c6c5542f6059018de6279b","250","0","255","21.743225","34.475204","2","True","680","0.002593994140625","171","198","203","223","40bb47a1736886f3b970131a7e7a0c7287e965ac340aa9adff4f9fec4a5fe87f","d3e997df4ac6dfab69cbb45c5da7808166e8696ab3896cb95f3f873d0a475fe9"
"Glioma__enh_813","Glioma","brisc2025","train","train","similarity_812","Glioma/enh_813.png","Glioma/enh_813_mask.png","08a6842b32006b8027cb0b08e167e639b98918acb9b7988532970213b6a0ef80","c5e373a36219a2ba7f71e002210b19da56b461ac921f9b79ab7ede734e6c41f6","250","0","254","29.621334","43.604857","2","True","1160","0.004425048828125","312","302","352","339","3e115d441de94c05e97424407cdbe138cbc49adec2ba56277ecedff38d13a9ef","9e3d033c68f851770489421cdb8ee31a68e9336a55c0ca7a27d8c07dd162b6e4"
"Glioma__enh_814","Glioma","brisc2025","train","train","similarity_813","Glioma/enh_814.png","Glioma/enh_814_mask.png","a4474a58b6b309d0557d2aafc2544153a9db08b3814da223cce13b0aa11f1e21","cd41e7bcc82224f696f0020cca0f306bb86d35f4c06e95d2f4155e0fc51d9bad","229","0","255","26.062717","36.725321","2","True","3756","0.0143280029296875","307","236","376","319","db2382abb83979a34d7195b15b5526c3e040f8bde7f9deecb0a0e693a581b3ba","d7ef68b6ab672b29f884158e32fdf2205b80d47dfd492c92ef3b2f4614607349"
"Glioma__enh_815","Glioma","brisc2025","train","train","similarity_814","Glioma/enh_815.png","Glioma/enh_815_mask.png","9fa93db38324067eaf844c6dd50cafaabc4f0c14cd6265c14649573942b8be76","a4dd9e08116b378d990137ca875959c02e1034c24c6b26d139902ee4311b829f","239","0","255","28.361797","40.043753","2","True","9510","0.0362777709960938","271","250","378","380","3bb1fc9d976e7c58ee949ae971ccec9bc8c83f91e5053bd355fb043eaf4a2019","60f21aec4ebd249597e4186ded3f976071e4db6893f4d5b4822690020252ba7e"
"Glioma__enh_816","Glioma","brisc2025","train","train","similarity_815","Glioma/enh_816.png","Glioma/enh_816_mask.png","f76e3b3179420ceac0e5e4d044bad72dcc4fbf5f51bf2b975451b1830759ed40","cfa611c42493ad4a6577de0bb56af1619a0da820b285488398f899067bddc3e9","249","0","255","30.818863","41.006904","2","True","8444","0.0322113037109375","235","214","350","326","8e44dda6c2ddd3be0703d9b928771f51da1ae88326935b7c855c88a3581b1a30","00f908e1ae2ca14237ab849a9228292db6901af17893c1db5ad6b3ace37e42ee"
"Glioma__enh_819","Glioma","brisc2025","train","train","similarity_818","Glioma/enh_819.png","Glioma/enh_819_mask.png","3bee4cb9cf0d2fe5d0e4072abda3c3c871aedde11cded95ae7eb3dc3878e82ae","343305fbd87d446dc7cdadcbd13338411bdaf3da4aa6b2ca65727e287b14adf8","253","0","255","24.646587","35.288302","2","True","5575","0.0212669372558594","163","192","252","275","8ecd1b6a1cf562a3d261b42263e4c7a19b5255c31cef5cdda44d29d370ca596e","4dd5b72babf9cc0de373e31785ce6f693f88827223861296936a82b2aa06dad7"
"Glioma__enh_821","Glioma","brisc2025","train","train","similarity_820","Glioma/enh_821.png","Glioma/enh_821_mask.png","d4d932244a0aa96541a7720b9a88820ce164929e0bddfae83a5c18f2ea52ad16","a5b567200ee133b39bcbfcf77bad18ce196fe3f536ea4301df101f5e76fd292c","247","0","255","20.926582","30.329279","2","True","9889","0.0377235412597656","158","69","260","202","db0f5218fd8774f9ceebb9aa14f66e54df1d9895eacb60a3ce118c38d73598cd","c4cf94af1958d823dd966becd0ed2bdc3790006c8539952c141c97cdff050d46"
"Glioma__enh_823","Glioma","brisc2025","train","train","similarity_822","Glioma/enh_823.png","Glioma/enh_823_mask.png","1d386c506fa5b2d88d52884dae77ec46f3c92f6bdbc382f39c56b271e951247d","457fc5bbbbbd06af4a156e353069399e2fe92ce78dde6783f1476fd8faefe4b6","223","0","255","24.498562","29.323178","2","True","2606","0.00994110107421875","314","165","379","218","a42ca644bdedea1a858eed7806d1de9116bed1ee2bc2cb4e2af7abdc9242ae89","bdea03a47ef42cf22572ced0d2fcab67e368899497d029956f467426a239e9a0"
"Glioma__enh_824","Glioma","brisc2025","train","train","similarity_823","Glioma/enh_824.png","Glioma/enh_824_mask.png","42b6a674e5ca173a212fb3335486877b9eacd973f3827ae53926338625c5abfb","57b8ff8baff87188e2e425d891c8875f0bddfcbf3dc8c6458233fd340a925a9b","230","0","255","24.947235","34.599945","2","True","2809","0.0107154846191406","223","184","289","244","04265e383ab66b8910b3843ec53340564564e5228826bdee3cf5f37e0a6cdf10","b288fec9d39f054a80909fb2eca8d1cd963f08d1aeef892745514f5e6e34ed5a"
"Glioma__enh_825","Glioma","brisc2025","train","train","similarity_824","Glioma/enh_825.png","Glioma/enh_825_mask.png","1834a82e45b168a771ea7fda63a0032c3b92472c2aba35e40bf552aad02d85ed","64e71a677cd03567305ba2823f03f513eee162734f31ec507da8874c4d504b82","237","0","255","26.200001","41.086005","2","True","2241","0.00854873657226563","250","216","302","271","bb060b3efc977cbea1c2521ffcf8f1d616093d4c03a5b19c0673123b6e35f9fa","613ec31da183599ea9fd0db4a66e873fb95bbd79fa757b0b58bc765463cba32f"
"Glioma__enh_827","Glioma","brisc2025","train","train","similarity_826","Glioma/enh_827.png","Glioma/enh_827_mask.png","d3b9e811e8e396032c6977595e4b90a8d4f6084acc6ed428ea62001b5415cfcc","1ff686e5c9c68a483b7d797d78e112ba94f8b3ef619da466c0d9d193c77ebc5b","236","0","255","24.358597","31.246459","2","True","1302","0.00496673583984375","323","320","370","359","5e960fff6434f81f06ff0ddaf6559f628768207aff1ff330fa43ffcef7a8cf6a","38e5bcd3b2819a0f85e9c919b1439f14d593ebcf83e330139c677d0bfdc66141"
"Glioma__enh_828","Glioma","brisc2025","train","train","similarity_827","Glioma/enh_828.png","Glioma/enh_828_mask.png","44f9901994c3cbd0136b3d50c5777a505da1cccc36f69f4be6c05111848b7723","28ea65c722678e77aa8cb805e5fede35064ca1f22c7e46bd3317327c63c59639","222","0","255","30.519131","37.941336","2","True","13429","0.0512275695800781","131","188","322","347","dac1f4b62c6ebb3c1b65215758516d0bff1ce8ab2beea38eedd1432f8145dac5","facb86260bf646a4b5c949bfa03b1e5700d5b328ae6583d888e5daa3c2133c6a"
